receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
301581115,VR2AR-552747,James Cook University,North West Island Shark Behaviour,RECOVERED,2023-08-17 01:37:00,IMOS North West Island,VPS8_NWI,151.69243,-23.28635,15.5,2023-10-03 04:01:00,151.69243,-23.28635,NO
307828715,VR2Tx-484012,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2023-08-16 22:35:00,IMOS NSW Moorings,BMP120 Narooma ADCP,150.315333,-36.20565,112.0,,,,YES
307828695,VR2Tx-485125,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2023-08-16 21:25:00,IMOS NSW Moorings,BMP070 Narooma ADCP,150.189333,-36.19105,67.0,,,,YES
307828515,VR2W-114577,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-08-01 02:30:00,IMOS / AIMS / QDAF FADs,FAD1,153.5291167,-27.9878,15.0,,,,YES
307828518,VR2W-103682,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-08-01 01:00:00,IMOS / AIMS / QDAF FADs,FAD 12,153.63885,-27.934,15.0,,,,YES
310346966,VR2W-129974,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-08-01 01:00:00,IMOS / AIMS / QDAF FADs,FAD2,153.7533,-27.92983,15.0,,,,YES
302047189,VR2W-125558,The University of Queensland,Leopard shark Stegostoma East Coast,DEPLOYED,2023-07-12 01:30:00,Byron Bay array,Byron Bay - Split Bommie,153.628344,-28.610614,6.0,,,,YES
302047192,VR2W-114815,The University of Queensland,Leopard shark Stegostoma East Coast,DEPLOYED,2023-07-12 01:15:00,Byron Bay array,Byron Bay - Needles,153.628172,-28.612383,7.0,,,,YES
302047195,VR2W-114809,The University of Queensland,Leopard shark Stegostoma East Coast,DEPLOYED,2023-07-12 01:00:00,Byron Bay array,Byron Bay - Hugos,153.629103,-28.612767,7.0,,,,YES
308804053,VR2W-114533,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-07-06 01:30:00,IMOS / AIMS / QDAF FADs,FAD B1d,152.54725,-24.654667,15.0,,,,YES
307828521,VR2W-114685,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-07-05 21:00:00,IMOS / AIMS / QDAF FADs,FAD7C,153.347217,-26.584067,15.0,,,,YES
307828524,VR2W-102586,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-07-05 21:00:00,IMOS / AIMS / QDAF FADs,FAD 1 (Fraser Island),153.102517,-24.812667,34.0,,,,YES
301580305,VR2W-106887,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-27 02:02:00,IMOS Coastal Array Queensland,Double Cone Island MMP,148.72175,-20.1048167,5.5,,,,YES
301581322,VR2W-101866,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-26 02:16:00,IMOS Coastal Array Queensland,Pine MMP,148.888367,-20.377983,4.4,,,,YES
301581325,VR2W-136080,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-24 00:32:00,IMOS Coastal Array Queensland,Aquila Island MMP,149.581,-21.957,3.0,,,,YES
307828772,VR2W-138987,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-23 03:13:00,Sunshine Coast Rivers,PUM5,153.11421,-26.86153,1.9,,,,YES
307828768,VR2W-138988,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-23 02:10:00,Sunshine Coast Rivers,PUM4,153.11697,-26.84351,1.2,,,,YES
307851638,VR2Tx-489413,Deakin University,IMOS-ATF Portland Line,DEPLOYED,2023-06-23 01:30:00,IMOS-ATF Portland Line,PTLD Bonney Mooring,141.269815,-38.409268,30.0,,,,YES
307828762,VR2W-138989,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-23 01:20:00,Sunshine Coast Rivers,PUM3,153.12448,-26.82878,2.1,,,,YES
307828756,VR2W-138990,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-23 01:11:00,Sunshine Coast Rivers,PUM2,153.11226,-26.83031,1.5,,,,YES
307828750,VR2W-138991,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-23 00:15:00,Sunshine Coast Rivers,PUM1,153.10775,-26.82245,2.5,,,,YES
309584640,VR2W-135487,Griffith University,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-22 03:35:00,Sunshine Coast Rivers,NOO4,153.03473,-26.3571,5.0,,,,YES
309584668,VR2W-138986,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-22 02:50:00,Sunshine Coast Rivers,NOO1,153.08006,-26.39824,0.5,,,,YES
309584659,VR2W-112228,Griffith University,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-22 02:47:00,Sunshine Coast Rivers,NOO2,153.07516,-26.3926,0.499,,,,YES
299983067,VR2Tx-485139,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2023-06-22 02:35:00,IMOS NSW Moorings,CH050,153.229017,-31.310433,47.0,,,,YES
301324542,VR2W-136065,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-22 02:35:00,IMOS / AIMS / QDAF FADs,FAD12B,153.626183,-27.924367,15.0,,,,YES
301324545,VR2W-107805,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-22 01:35:00,IMOS / AIMS / QDAF FADs,FAD12C,153.637783,-27.91715,15.0,,,,YES
299983085,VR2Tx-486712,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2023-06-22 01:00:00,IMOS NSW Moorings,CH070,153.297983,-30.27345,65.0,,,,YES
309584650,VR2W-104855,Griffith University,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-22 00:43:00,Sunshine Coast Rivers,NOO3,153.05034,-26.396311,0.5,,,,YES
301324539,VR2W-107812,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-22 00:06:00,IMOS / AIMS / QDAF FADs,FAD3,153.62453,-27.8068,15.0,,,,YES
309584619,VR2W-135751,Griffith University,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-22 00:00:00,Sunshine Coast Rivers,NOO5,152.98874,-26.30813,0.5,,,,YES
299983103,VR2Tx-484026,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2023-06-21 23:00:00,IMOS NSW Moorings,CH100,153.39455,-30.2639,95.0,,,,YES
309584675,VR2W-103644,Griffith University,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-21 01:55:00,Sunshine Coast Rivers,MOO1,153.13554,-26.68198,3.0,,,,YES
307828660,VR2W-138985,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-21 01:45:00,Sunshine Coast Rivers,MOO5,153.12258,-26.70596,2.1,,,,YES
307828654,VR2W-138984,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-21 00:11:00,Sunshine Coast Rivers,MOO4,153.1135,-26.68562,1.5,,,,YES
307828648,VR2W-138983,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-21 00:00:00,Sunshine Coast Rivers,MOO3,153.11949,-26.68775,1.5,,,,YES
307828642,VR2W-138982,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-20 23:00:00,Sunshine Coast Rivers,MOO2,153.12692,-26.69009,1.199,,,,YES
301303101,VR2W-106663,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-19 22:05:00,IMOS Coastal Array Queensland,Russell Island (Franklands West) MMP,146.09,-17.226,6.0,,,,YES
299767719,VR2W-119640,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-18 06:20:00,IMOS Coastal Array Queensland,Snake Pit,145.57107,-14.67085,15.0,,,,YES
301303110,VR2W-136082,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-18 05:00:00,IMOS Coastal Array Queensland,Dunk Island MMP,146.146,-17.926,3.5,,,,YES
300911239,VR2W-114572,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2023-06-18 04:00:00,Lady Elliot Island,LEI_Spiders_North,152.714243,-24.10518,18.0,,,,YES
300911242,VR2W-113132,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2023-06-17 22:00:00,Lady Elliot Island,LEI_Blowhole_East,152.72458,-24.11663,18.0,,,,YES
299767643,VR2W-112163,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 06:30:00,NSW DPI Jervis Bay array,JB12,150.67332,-35.02845,2.0,,,,YES
300720096,VR2W-106914,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2023-06-13 06:00:00,Lady Elliot Island,LEI_Encounters_South,152.71558,-24.11989,5.0,,,,YES
299767677,VR2W-112848,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 05:33:00,NSW DPI Jervis Bay array,JB29,150.78203,-35.0425,5.0,,,,YES
299767671,VR2W-121141,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 05:30:00,NSW DPI Jervis Bay array,JB28,150.77541,-35.02758,7.0,,,,YES
299767665,VR2W-121563,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 05:04:00,NSW DPI Jervis Bay array,JB27,150.7687,-35.02231,9.0,,,,YES
299767658,VR2W-125789,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 04:38:00,NSW DPI Jervis Bay array,JB26,150.76488,-35.01704,9.0,,,,YES
299767637,VR2W-109610,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 04:22:00,NSW DPI Jervis Bay array,JB11,150.71487,-35.01173,7.0,,,,YES
299767588,VR2W-100736,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 04:07:00,NSW DPI Jervis Bay array,JB2,150.6790833,-35.04226667,6.0,,,,YES
299767595,VR2W-111365,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 03:40:00,NSW DPI Jervis Bay array,JB4,150.68428,-35.0689,4.0,,,,YES
299767601,VR2W-111071,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 02:47:00,NSW DPI Jervis Bay array,JB5,150.6986,-35.0689,9.0,,,,YES
299767616,VR2W-110017,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 02:15:00,NSW DPI Jervis Bay array,JB6,150.6995,-35.07333333,8.0,,,,YES
299767631,VR2W-106067,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 01:34:00,NSW DPI Jervis Bay array,JB7,150.69445,-35.08077,7.0,,,,YES
299767634,VR2W-123884,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 01:18:00,NSW DPI Jervis Bay array,JB8,150.69498,-35.08528,10.0,,,,YES
299767649,VR2W-110477,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-13 00:37:00,NSW DPI Jervis Bay array,JB15,150.7071,-35.12063,8.0,,,,YES
299767652,VR2W-133401,NSW Department of Primary Industries,NSW DPI Jervis Bay,DEPLOYED,2023-06-12 23:15:00,NSW DPI Jervis Bay array,JB18,150.75325,-35.12301,4.0,,,,YES
299742697,VR2W-103931,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-08 23:00:00,IMOS Coastal Array Queensland,Holbourn (Bowen),148.361783,-19.734167,9.0,,,,YES
308804056,VR2W-102025,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-06-08 22:30:00,IMOS / AIMS / QDAF FADs,FAD 2 (Fraser Island),153.4058,-24.631617,15.0,,,,YES
300910864,VR2W-111253,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2023-06-08 04:00:00,Lady Elliot Island,LEI_45_West,152.707869,-24.1139,13.0,,,,YES
299741821,VR2W-114558,IMOS Animal Tracking Facility,IMOS-ATF South Australian Acoustic Tracking Network,DEPLOYED,2023-06-07 20:43:00,IMOS-ATF / SARDI Moorings South Australia,Stenhouse Bay,136.94419,-35.279764,7.0,,,,YES
307828611,VR2W-138979,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-07 05:00:00,Sunshine Coast Rivers,MAR3,153.04581,-26.61602,1.2,,,,YES
307828617,VR2W-138980,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-07 04:20:00,Sunshine Coast Rivers,MAR4,153.06313,-26.59192,1.999,,,,YES
307828623,VR2W-138981,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-07 03:11:00,Sunshine Coast Rivers,MAR5,153.02623,-26.5825,2.5,,,,YES
307828605,VR2W-138978,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-07 01:00:00,Sunshine Coast Rivers,MAR2,153.06982,-26.64199,1.5,,,,YES
307828586,VR2W-138977,University of the Sunshine Coast,UniSC Sunshine Coast Bull Shark Program,DEPLOYED,2023-06-07 00:10:00,Sunshine Coast Rivers,MAR1,153.09862,-26.64158,3.5,,,,YES
299741734,VR2Tx-486715,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-28 00:31:00,IMOS-ATF Heron Island,S Heron,151.9781,-23.47236,15.0,,,,YES
299741716,VR2Tx-486710,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-27 23:36:00,IMOS-ATF Heron Island,HER 15,151.94704,-23.47091,16.0,,,,YES
299741719,VR2Tx-485141,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-26 03:46:00,IMOS-ATF Heron Island,HER 24,151.9807,-23.43666,10.8,,,,YES
299741681,VR2Tx-485131,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2023-05-26 01:51:00,IMOS-ATF One Tree Island,OT 3,152.08263,-23.47931,12.299,,,,YES
299741690,VR2Tx-485130,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2023-05-26 00:51:00,IMOS-ATF One Tree Island,OT 2,152.04584,-23.49207,16.3,,,,YES
299741687,VR2Tx-483941,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2023-05-26 00:03:00,IMOS-ATF One Tree Island,OT 1,152.04056,-23.50612,8.1,,,,YES
299741684,VR2Tx-485135,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2023-05-25 23:09:00,IMOS-ATF One Tree Island,OT 7,152.05556,-23.50873,13.598,,,,YES
299741713,VR2Tx-486703,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2023-05-25 22:21:00,IMOS-ATF One Tree Island,OT 5,152.0938,-23.51377,18.6,,,,YES
299741725,VR2Tx-485127,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-25 01:03:00,IMOS-ATF Heron Island,HER 18,151.91231,-23.44754,15.0,,,,YES
299741731,VR2Tx-486709,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-24 23:38:00,IMOS-ATF Heron Island,Heron E1,151.99969,-23.43712,8.0,,,,YES
299741722,VR2Tx-483945,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-24 22:34:00,IMOS-ATF Heron Island,HER 21,151.92682,-23.43282,19.5,,,,YES
299982735,VR2W-109098,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-24 04:20:00,Exmouth Gulf,South Muiron,114.32298,-21.73735,3.01,,,,YES
299982747,VR2W-106869,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-24 03:32:00,Exmouth Gulf,Exmouth Reef,114.36103,-21.82322,2.0,,,,YES
299982741,VR2W-114291,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-24 02:59:00,Exmouth Gulf,Beryl Reef,114.40456,-21.88639,2.0,,,,YES
299741728,VR2Tx-484784,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2023-05-24 00:31:00,IMOS-ATF Heron Island,HER 19,151.89972,-23.43958,9.5,,,,YES
299982794,VR2W-114292,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-23 04:56:00,Exmouth Gulf,SW Muiron,114.28302,-21.70482,3.0,,,,YES
299982800,VR2W-111254,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-23 03:21:00,Exmouth Gulf,Golf Beach,114.14569,-21.92476,2.0,,,,YES
299982788,VR2W-106883,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-23 02:50:00,Exmouth Gulf,Mid Coast,114.12681,-22.00968,2.0,,,,YES
299982776,VR2W-104177,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-23 01:53:00,Exmouth Gulf,Stewart Shoal,114.11813,-22.13848,2.0,,,,YES
299982782,VR2W-106902,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-23 01:17:00,Exmouth Gulf,Heron Point,114.13779,-22.25863,2.0,,,,YES
299982765,VR2W-114551,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-23 00:26:00,Exmouth Gulf,Cody Shoal,114.36058,-22.11461,1.5,,,,YES
299982759,VR2W-106230,IMOS Animal Tracking Facility,Exmouth Gulf Acoustic Array,DEPLOYED,2023-05-22 23:59:00,Exmouth Gulf,Vaughn Shoal,114.40263,-22.03176,1.5,,,,YES
299741626,VR2W-103616,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-20 05:05:00,IMOS Coastal Array Queensland,North Keppel Island MMP,150.905183,-23.08645,5.4,,,,YES
299547626,VR2Tx-482876,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-20 04:00:00,Whitsundays,Blue Pearl Bay,148.88087,-20.04361,16.0,,,,YES
299547588,VR2Tx-485236,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-20 03:45:00,Whitsundays,Hook 4,148.901869,-20.095735,11.5,,,,YES
299547578,VR2W-136079,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-20 03:00:00,Whitsundays,Hook 2,148.90024,-20.16425,4.5,,,,YES
299547575,VR2Tx-485240,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-20 02:00:00,Whitsundays,Hook 1,148.919037,-20.171802,4.5,,,,YES
299741629,VR2Tx-484594,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-20 00:25:00,IMOS Coastal Array Queensland,Pelican Island MMP,150.874483,-23.2389167,7.5,,,,YES
299767731,VR2AR-552765,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 23:45:00,Whitsundays,Cid Harbour 1,148.909,-20.28019,18.0,,,,YES
299547632,VR2W-136085,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 23:20:00,Whitsundays,Cid Harbour 7,148.94227,-20.25898,4.0,,,,YES
299547567,VR2AR-549818,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 23:05:00,Whitsundays,Cid Harbour 5,148.93709,-20.26239,13.5,,,,YES
299547563,VR2AR-546935,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 22:30:00,Whitsundays,Cid Harbour 4,148.93647,-20.24492,17.5,,,,YES
299547560,VR2AR-549560,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 22:05:00,Whitsundays,Cid Harbour 3,148.92951,-20.24897,12.5,,,,YES
299547557,VR2AR-548517,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 21:40:00,Whitsundays,Cid Harbour 2,148.92334,-20.25239,14.5,,,,YES
299547623,VR2W-109093,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 06:00:00,Whitsundays,Butterfly Bay,148.9254,-20.06952,13.0,,,,YES
299547615,VR2W-127266,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 04:30:00,Whitsundays,Manta Ray Bay,148.95688,-20.05999,17.0,,,,YES
299767739,VR2AR-552764,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 04:00:00,Whitsundays,Mackerel Bay,148.9632,-20.07344,18.0,,,,YES
299547611,VR2AR-546942,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 03:15:00,Whitsundays,Border Island,149.03197,-20.15322,16.5,,,,YES
299547571,VR2Tx-485242,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 02:35:00,Whitsundays,Tongue Bay,149.020429,-20.235931,9.0,,,,YES
299547597,VR2W-136069,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 00:45:00,Whitsundays,Whitehaven Beach,149.05594,-20.29233,7.0,,,,YES
299743227,VR2W-132739,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-19 00:18:00,IMOS Coastal Array Queensland,Saint Helena,153.2261,-27.37978,4.499,,,,YES
299547608,VR2AR-546937,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-18 23:55:00,Whitsundays,Chalkies Beach,149.07239,-20.2817,40.5,,,,YES
299547601,VR2AR-549815,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-18 22:40:00,Whitsundays,Repulse Bay,148.81388,-20.50748,13.5,,,,YES
299547605,VR2AR-549819,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-18 21:30:00,Whitsundays,Shute Harbour,148.80392,-20.3072,12.5,,,,YES
301581349,VR2W-120760,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2023-05-18 06:00:00,IMOS Reefs / Offshore Array Queensland,East Cay,152.5709,-21.4694,5.0,,,,YES
309584189,VR2W-101778,IMOS Animal Tracking Facility,IMOS-ATF South Australian Acoustic Tracking Network,RECOVERED,2023-05-17 10:57:00,IMOS-ATF / SARDI Moorings South Australia,NRSKAI,136.4533,-35.8346,94.0,2023-10-26 21:22:00,136.4533,-35.8346,NO
